userID,username,name,created_at,followers_count,following_count,tweet_count,ESPN_name,conference,state,institution_name
2295041216,LouisvilleMBB,Louisville Men's Basketball,2014-01-16 21:28:51+00:00,80309,128,7859,Louisville Cardinals,ACC,KY,University of Louisville
80688613,lmulionsMBB,LMU Men's Basketball,2009-10-07 21:45:29+00:00,6125,354,7292,Loyola Marymount Lions,West Coast,CA,Loyola Marymount University
774531360,RamblersMBB,Loyola Men's Basketball,2012-08-22 21:30:00+00:00,34941,282,11743,Loyola Chicago Ramblers,Atlantic 10,IL,Loyola University Chicago
382843113,LoyolaMBB,Loyola Men's BKB,2011-09-30 19:52:07+00:00,5603,213,9320,Loyola Maryland Greyhounds,Patriot League,MD,Loyola University Maryland
41156772,LSUBasketball,LSU Basketball,2009-05-19 17:01:29+00:00,110074,447,22275,LSU Tigers,SEC,LA,Louisiana State University and Agricultural & Mechanical College
2176371492,MaineMBB,Maine Men’s Basketball,2013-11-05 16:11:42+00:00,6383,20,7501,Maine Black Bears,America East,ME,University of Maine
841367467498827776,JaspersMBB,Manhattan Basketball,2017-03-13 19:16:50+00:00,5554,106,5584,Manhattan Jaspers,MAAC,NY,Manhattan College
3529761732,MaristMBB,Marist Men's Basketball,2015-09-11 19:20:06+00:00,5900,97,5843,Marist Red Foxes,MAAC,NY,Marist College
849973644,MarquetteMBB,Marquette Basketball,2012-09-27 21:20:50+00:00,43905,726,22046,Marquette Golden Eagles,Big East,WI,Marquette University
1576077410,HerdMBB,Marshall Men’s Basketball,2013-07-07 21:22:04+00:00,16978,286,17610,Marshall Thundering Herd,Sun Belt,WV,Marshall University
364460082,TerrapinHoops,Maryland Men’s Basketball,2011-08-29 20:14:56+00:00,246136,250,18301,Maryland Terrapins,Big Ten,MD,University of Maryland-College Park
2690477514,ESHawksHoops,Hawk Men's Hoops 🏀,2014-07-29 16:30:31+00:00,3575,213,8413,Maryland-Eastern Shore Hawks,MEAC,MD,University of Maryland Eastern Shore
222002779,UMassMBB,UMass Men's Basketball,2010-12-02 05:33:24+00:00,12396,294,10700,UMass Minutemen,Atlantic 10,MA,University of Massachusetts-Amherst
499891246,McNeeseMBB,McNeese Men’s Basketball,2012-02-22 15:53:28+00:00,8019,68,10045,McNeese Cowboys,Southland,LA,McNeese State University
59170955,Memphis_MBB,Memphis Basketball,2009-07-22 16:27:55+00:00,143754,335,10829,Memphis Tigers,American,TN,University of Memphis
2168419100,MercerMBB,Mercer Men's Basketball,2013-11-01 13:13:59+00:00,9977,317,12890,Mercer Bears,Southern,GA,Mercer University
426230166,MerrimackMBB,Merrimack Men’s Basketball,2011-12-02 00:24:10+00:00,3796,254,9971,Merrimack Warriors,Northeast,MA,Merrimack College
171483987,CanesHoops,Canes Men’s Basketball,2010-07-27 13:09:26+00:00,66556,289,29077,Miami Hurricanes,ACC,FL,University of Miami
347936778,MiamiOH_BBall,Miami Men’s Basketball,2011-08-03 16:19:30+00:00,9295,722,14689,Miami (OH) Redhawks,Mid-American,OH,Miami University-Oxford
22642626,umichbball,Michigan Men's Basketball,2009-03-03 16:38:09+00:00,360633,477,38681,Michigan Wolverines,Big Ten,MI,University of Michigan-Ann Arbor
57422635,MSU_Basketball,Michigan State Men's Basketball,2009-07-16 19:31:47+00:00,472155,620,33525,Michigan State Spartans,Big Ten,MI,Michigan State University
620115300,MT_MBB,MT Basketball,2012-06-27 14:19:42+00:00,14627,187,23066,Middle Tennessee Blue Raiders,Conference USA,TN,Middle Tennessee State University
1901480695,MKE_MBB,Milwaukee Men's Basketball,2013-09-24 19:01:55+00:00,8964,293,9353,Milwaukee Panthers,Horizon,WI,University of Wisconsin-Milwaukee
191894553,GopherMBB,Minnesota Men's Basketball,2010-09-17 16:51:57+00:00,60062,447,22913,Minnesota Golden Gophers,Big Ten,MN,University of Minnesota-Twin Cities
45667610,HailStateMBK,Mississippi State Men's Basketball,2009-06-08 20:53:08+00:00,67291,223,27127,Mississippi State Bulldogs,SEC,MS,Mississippi State University
1556401474451668994,ValleyStateMBB,Valley State Men’s Basketball,2022-08-07 22:06:55+00:00,82,0,63,Mississippi Valley State Delta Devils,SWAC,MS,Mississippi Valley State University
